 2020-01-06 11:26:40 INFO: initializing ciphers... bf-cfb
 2020-01-06 11:26:40 INFO: using nameserver: 8.8.8.8
 2020-01-06 11:26:40 INFO: tcp port reuse enabled
 2020-01-06 11:26:40 INFO: tcp server listening at 127.0.0.1:50800
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
 2020-01-06 11:26:40 INFO: accept a connection
